Mar-26,Period,Location ID,Reason,Period,Product ID,Location ID,Ship-From Loc ID,Resource ID
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 417.593758.,05-06-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 225.499999 is too low; increase it by at least 214.100001.,05-05-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 344.322150.,05-05-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 225.499999 is too low; increase it by at least 214.100001.,05-04-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 306.316375.,05-04-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 233.882027 is too low; increase it by at least 205.717973.,05-03-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 306.316375.,05-03-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 177.209999 is too low; increase it by at least 262.390001.,05-02-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 256.369875.,05-02-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 231.588527 is too low; increase it by at least 208.011473.,05-01-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 306.316375.,05-01-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 151.656877 is too low; increase it by at least 287.943123.,04/30/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 306.055541.,04/30/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 209.769999 is too low; increase it by at least 229.830001.,04/29/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 308.023950.,04/29/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 225.499999 is too low; increase it by at least 214.100001.,04/28/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 306.316375.,04/28/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 144.685172 is too low; increase it by at least 294.914828.,04/27/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 658.319918.,04/27/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 202.316375.,04/27/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 113.154827 is too low; increase it by at least 326.445173.,04/26/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 1289.344114.,04/26/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 265.765538.,04/26/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 225.499999 is too low; increase it by at least 214.100001.,04/25/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 340.316820.,04-04-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 620.914133.,04-04-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 113.154827 is too low; increase it by at least 326.445173.,04-03-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 340.316818.,04-03-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 652.737598.,04-03-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 113.154827 is too low; increase it by at least 326.445173.,04-02-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 277.974200.,04-02-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 722.371452.,04-02-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 113.154827 is too low; increase it by at least 326.445173.,04-01-2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 272.615150.,04-01-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 767.701851.,04-01-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 113.154827 is too low; increase it by at least 326.445173.,03/31/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1043.571324.,03/31/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 128.919999 is too low; increase it by at least 310.680001.,03/30/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1033.927080.,03/30/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 136.545172 is too low; increase it by at least 303.054828.,03/29/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1138.257582.,03/29/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 121.294827 is too low; increase it by at least 318.305173.,03/28/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1074.318599.,03/28/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 128.919999 is too low; increase it by at least 310.680001.,03/27/2024,PPC5,CUST022,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 26.920000, Explained amount: 75.080000)",05-06-2024,CUST021,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1178.594686.,03/27/2024,PPC1,LOC018,LOC001,ROAD001
